Order ID,Order Date,Customer Name,Segment,City,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-126074,10/02/2017,Roland Fjeld,Consumer,Trenton,Michigan,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0,22.792
CA-2017-126074,10/02/2017,Roland Fjeld,Consumer,Trenton,Michigan,Office Supplies,Binders,Avery Durable Binders,2.88,1,0,1.4112
CA-2016-110499,04/07/2016,Yoseph Carroll,Corporate,San Francisco,California,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1199.976,3,0.2,374.9925
CA-2015-135272,12/07/2015,Melanie Seite,Consumer,Los Angeles,California,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,0,28.7712
CA-2016-140928,9/18/2016,Nona Balk,Corporate,Jacksonville,Florida,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184
CA-2014-106803,12/29/2014,Debra Catini,Consumer,Cottage Grove,Minnesota,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768
CA-2014-106803,12/29/2014,Debra Catini,Consumer,Cottage Grove,Minnesota,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0,47.92
CA-2017-117240,7/23/2017,Christine Phan,Corporate,New York City,New York,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666
CA-2017-133333,9/18/2017,Barry Französisch,Corporate,Green Bay,Wisconsin,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
CA-2015-112319,8/31/2015,Andrew Roberts,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 226,58.32,9,0,27.9936
CA-2017-126046,11/03/2017,Julie Creighton,Corporate,Atlanta,Georgia,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994
CA-2015-114923,02/08/2015,Lisa Hazard,Consumer,Columbus,Ohio,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955
CA-2014-162775,1/13/2014,Chris Selesnick,Corporate,Bossier City,Louisiana,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.3392
CA-2014-162775,1/13/2014,Chris Selesnick,Corporate,Bossier City,Louisiana,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,0,25.47
CA-2014-162775,1/13/2014,Chris Selesnick,Corporate,Bossier City,Louisiana,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74,6,0,258.696
CA-2014-162775,1/13/2014,Chris Selesnick,Corporate,Bossier City,Louisiana,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.7072
CA-2014-162775,1/13/2014,Chris Selesnick,Corporate,Bossier City,Louisiana,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548
CA-2014-106810,5/14/2014,Anthony Johnson,Corporate,Saint Petersburg,Florida,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
CA-2016-157245,5/19/2016,Laurel Elliston,Consumer,Arlington,Virginia,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0,179.7488
CA-2017-104220,1/30/2017,Benjamin Venier,Corporate,Des Moines,Iowa,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14
CA-2017-104220,1/30/2017,Benjamin Venier,Corporate,Des Moines,Iowa,Technology,Phones,AT&T 841000 Phone,207,3,0,51.75
CA-2017-104220,1/30/2017,Benjamin Venier,Corporate,Des Moines,Iowa,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,0,16.175
CA-2017-104220,1/30/2017,Benjamin Venier,Corporate,Des Moines,Iowa,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0,3.4695
CA-2017-104220,1/30/2017,Benjamin Venier,Corporate,Des Moines,Iowa,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881
CA-2017-104220,1/30/2017,Benjamin Venier,Corporate,Des Moines,Iowa,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236
CA-2014-165974,6/29/2014,Dan Lawera,Consumer,Cincinnati,Ohio,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855
CA-2015-144267,8/21/2015,Nick Zandusky,Home Office,San Francisco,California,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006
CA-2015-144267,8/21/2015,Nick Zandusky,Home Office,San Francisco,California,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718
CA-2015-144267,8/21/2015,Nick Zandusky,Home Office,San Francisco,California,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208
CA-2015-144267,8/21/2015,Nick Zandusky,Home Office,San Francisco,California,Office Supplies,Paper,Xerox 1927,4.28,1,0,1.926
US-2015-157014,10/03/2015,Bryan Mills,Consumer,Columbus,Ohio,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,32.07,5,0.7,-22.449
US-2015-157014,10/03/2015,Bryan Mills,Consumer,Columbus,Ohio,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7
US-2015-157014,10/03/2015,Bryan Mills,Consumer,Columbus,Ohio,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156
US-2015-157014,10/03/2015,Bryan Mills,Consumer,Columbus,Ohio,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998
CA-2015-154921,5/23/2015,Erin Ashbrook,Corporate,Columbia,South Carolina,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0,87.7443
CA-2017-129567,3/17/2017,Clay Ludtke,Consumer,Lancaster,California,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914
CA-2015-154620,12/12/2015,Liz Thompson,Consumer,Lancaster,California,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",348.928,2,0.2,34.8928
CA-2015-115938,6/26/2015,Sue Ann Reed,Consumer,Richmond,Virginia,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0,69.1008
CA-2015-115938,6/26/2015,Sue Ann Reed,Consumer,Richmond,Virginia,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0,4.1634
CA-2015-115938,6/26/2015,Sue Ann Reed,Consumer,Richmond,Virginia,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0,21.0896
CA-2015-115938,6/26/2015,Sue Ann Reed,Consumer,Richmond,Virginia,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0,79.9056
CA-2016-105256,5/20/2016,Joe Kamberova,Consumer,Asheville,North Carolina,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475
CA-2014-156433,9/20/2014,Erica Smith,Consumer,San Francisco,California,Office Supplies,Labels,Avery 499,9.96,2,0,4.5816
CA-2014-156433,9/20/2014,Erica Smith,Consumer,San Francisco,California,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428
CA-2017-151428,9/21/2017,Rick Hansen,Consumer,Rochester,Minnesota,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.8784
CA-2015-124653,12/24/2015,David Bremer,Corporate,Rochester,New York,Office Supplies,Paper,Xerox 1887,132.79,7,0,63.7392
CA-2015-124653,12/24/2015,David Bremer,Corporate,Rochester,New York,Office Supplies,Paper,Xerox 1967,12.96,2,0,6.2208
CA-2015-124653,12/24/2015,David Bremer,Corporate,Rochester,New York,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0,10.3488
CA-2015-101910,11/27/2015,Carlos Daly,Consumer,Lake Elsinore,California,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,5,0.2,17.745
CA-2017-105809,2/20/2017,Helen Wasserman,Corporate,San Diego,California,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,0,7.3359
CA-2017-105809,2/20/2017,Helen Wasserman,Corporate,San Diego,California,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972
CA-2016-136133,8/18/2016,Helen Wasserman,Corporate,New York City,New York,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,0,99.4896
CA-2016-115504,03/12/2016,Mike Caudle,Corporate,Monroe,Louisiana,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208
CA-2017-135783,4/22/2017,Gary McGarr,Consumer,San Francisco,California,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
CA-2014-134313,11/01/2014,Russell Applegate,Consumer,Denver,Colorado,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.176,3,0.2,4.3176
CA-2014-134313,11/01/2014,Russell Applegate,Consumer,Denver,Colorado,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1983.968,4,0.2,247.996
CA-2015-140921,02/03/2015,Allen Armold,Consumer,Omaha,Nebraska,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076
CA-2015-140921,02/03/2015,Allen Armold,Consumer,Omaha,Nebraska,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,149.97,3,0,50.9898
CA-2014-151995,10/13/2014,Zuschuss Carroll,Consumer,Edmonds,Washington,Office Supplies,Art,Newell 32,11.52,4,0,3.2256
CA-2014-151995,10/13/2014,Zuschuss Carroll,Consumer,Edmonds,Washington,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1298.55,5,0,311.652
CA-2014-151995,10/13/2014,Zuschuss Carroll,Consumer,Edmonds,Washington,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,4,0,62.0368
CA-2014-151995,10/13/2014,Zuschuss Carroll,Consumer,Edmonds,Washington,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2,0,2.578
CA-2017-143686,5/14/2017,Pauline Johnson,Consumer,Santa Ana,California,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152
CA-2017-143686,5/14/2017,Pauline Johnson,Consumer,Santa Ana,California,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.9699
CA-2015-106565,3/20/2015,Bart Watters,Corporate,Milwaukee,Wisconsin,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
CA-2016-149370,9/15/2016,Dean Braden,Consumer,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1968,5.344,1,0.2,1.8704
CA-2014-140858,6/28/2014,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1995,41.472,8,0.2,14.5152
CA-2014-140858,6/28/2014,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288
CA-2014-140858,6/28/2014,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0
CA-2014-140858,6/28/2014,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964
CA-2014-140858,6/28/2014,Cynthia Arntzen,Consumer,Philadelphia,Pennsylvania,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432
CA-2017-101434,6/20/2017,Toby Ritter,Consumer,Belleville,New Jersey,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991
CA-2017-101434,6/20/2017,Toby Ritter,Consumer,Belleville,New Jersey,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118
US-2014-102071,05/09/2014,Patrick Gardner,Consumer,San Francisco,California,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8,4,0,4.068
US-2014-102071,05/09/2014,Patrick Gardner,Consumer,San Francisco,California,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
CA-2017-126956,8/21/2017,Greg Tran,Consumer,Lakeville,Minnesota,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35,7,0,16.8
CA-2017-126956,8/21/2017,Greg Tran,Consumer,Lakeville,Minnesota,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,37.24,4,0,10.7996
CA-2017-126956,8/21/2017,Greg Tran,Consumer,Lakeville,Minnesota,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
CA-2017-129462,6/16/2017,Joel Eaton,Consumer,Florence,Kentucky,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,0,90.588
CA-2017-129462,6/16/2017,Joel Eaton,Consumer,Florence,Kentucky,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,0,50.5848
CA-2017-129462,6/16/2017,Joel Eaton,Consumer,Florence,Kentucky,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346
CA-2017-129462,6/16/2017,Joel Eaton,Consumer,Florence,Kentucky,Technology,Phones,Clarity 53712,65.99,1,0,17.1574
CA-2016-165316,7/23/2016,Jennifer Braxton,Corporate,Tampa,Florida,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2,0.2,2.6412
CA-2016-165316,7/23/2016,Jennifer Braxton,Corporate,Tampa,Florida,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",23.696,2,0.2,6.5164
CA-2016-165316,7/23/2016,Jennifer Braxton,Corporate,Tampa,Florida,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,265.475,1,0.5,-111.4995
US-2014-115987,09/08/2014,Lisa Hazard,Consumer,Tyler,Texas,Office Supplies,Binders,GBC ProClick Punch Binding System,51.184,4,0.8,-79.3352
US-2017-156083,11/04/2017,James Lanier,Home Office,Columbia,Tennessee,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616
US-2016-137547,03/07/2016,Ed Braxton,Corporate,Fort Worth,Texas,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
CA-2015-100454,11/20/2015,Brian Moss,Corporate,New York City,New York,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.3215
CA-2015-100454,11/20/2015,Brian Moss,Corporate,New York City,New York,Office Supplies,Art,Newell 335,11.52,4,0,3.3408
CA-2015-100454,11/20/2015,Brian Moss,Corporate,New York City,New York,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186.048,4,0.2,9.3024
CA-2016-161669,11/07/2016,Eudokia Martin,Corporate,Los Angeles,California,Office Supplies,Binders,Fellowes Binding Cases,37.44,4,0.2,11.7
CA-2016-161669,11/07/2016,Eudokia Martin,Corporate,Los Angeles,California,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,26.976,4,0.2,8.7672
CA-2016-161669,11/07/2016,Eudokia Martin,Corporate,Los Angeles,California,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,11.36,2,0,3.2944
CA-2016-161669,11/07/2016,Eudokia Martin,Corporate,Los Angeles,California,Office Supplies,Labels,Avery 486,14.62,2,0,6.8714
CA-2015-114300,10/13/2015,Art Foster,Consumer,Louisville,Kentucky,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,83.72,7,0,23.4416
CA-2015-114300,10/13/2015,Art Foster,Consumer,Louisville,Kentucky,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0,77.7438
CA-2017-107503,01/01/2017,Guy Armstrong,Consumer,Lorain,Ohio,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",48.896,4,0.2,8.5568
CA-2014-107755,02/07/2014,Cyma Kinney,Corporate,Linden,New Jersey,Technology,Accessories,Maxell DVD-RAM Discs,115.36,7,0,49.6048
CA-2016-152534,6/20/2016,Dave Poirier,Corporate,Salinas,California,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0,1.3416
CA-2016-152534,6/20/2016,Dave Poirier,Corporate,Salinas,California,Office Supplies,Paper,Xerox 202,38.88,6,0,18.6624
CA-2016-113747,5/28/2016,Valerie Dominguez,Consumer,Jackson,Mississippi,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0,50.1876
CA-2016-123274,2/19/2016,Greg Tran,Consumer,New York City,New York,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2,0,14.6718
CA-2016-123274,2/19/2016,Greg Tran,Consumer,New York City,New York,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176
CA-2014-125612,08/03/2014,Berenike Kampe,Consumer,New York City,New York,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.7812
CA-2014-125612,08/03/2014,Berenike Kampe,Consumer,New York City,New York,Office Supplies,Supplies,Acme Box Cutter Scissors,102.3,10,0,26.598
CA-2014-125612,08/03/2014,Berenike Kampe,Consumer,New York City,New York,Office Supplies,Storage,Staple magnet,21.36,2,0,5.7672
CA-2017-161984,04/10/2017,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
CA-2017-161984,04/10/2017,Sanjit Jacobs,Home Office,New Brunswick,New Jersey,Office Supplies,Fasteners,OIC Binder Clips,7.16,2,0,3.58
CA-2014-133851,06/09/2014,Chuck Magee,Consumer,San Francisco,California,Office Supplies,Supplies,Staple remover,7.36,2,0,0.1472
CA-2014-133851,06/09/2014,Chuck Magee,Consumer,San Francisco,California,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,23.1,2,0,10.626
CA-2016-134474,01/05/2016,Anthony Johnson,Corporate,Jacksonville,Florida,Technology,Accessories,Logitech MX Performance Wireless Mouse,191.472,6,0.2,40.6878
CA-2016-134474,01/05/2016,Anthony Johnson,Corporate,Jacksonville,Florida,Office Supplies,Art,Newell 337,5.248,2,0.2,0.5904
CA-2016-134474,01/05/2016,Anthony Johnson,Corporate,Jacksonville,Florida,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2,0.2,5.1786
CA-2014-149020,01/10/2014,Anthony Jacobs,Corporate,Springfield,Virginia,Office Supplies,Labels,Avery 482,2.89,1,0,1.3583
CA-2014-149020,01/10/2014,Anthony Jacobs,Corporate,Springfield,Virginia,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",51.94,1,0,21.2954
CA-2016-134362,9/29/2016,Linda Southworth,Corporate,Philadelphia,Pennsylvania,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
CA-2014-136742,04/06/2014,Guy Phonely,Corporate,Lancaster,Pennsylvania,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,0.7,-35.928
CA-2016-158099,09/03/2016,Paul Knutson,Home Office,Philadelphia,Pennsylvania,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,0.7,-760.98
CA-2016-158099,09/03/2016,Paul Knutson,Home Office,Philadelphia,Pennsylvania,Technology,Phones,Cisco SPA301,280.782,3,0.4,-46.797
CA-2015-131128,10/19/2015,Tracy Blumstein,Consumer,Concord,New Hampshire,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34.44,3,0,17.22
CA-2014-148488,12/10/2014,Sally Matthias,Consumer,New York City,New York,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.2256
CA-2014-148488,12/10/2014,Sally Matthias,Consumer,New York City,New York,Office Supplies,Binders,Poly Designer Cover & Back,106.344,7,0.2,37.2204
CA-2017-114636,8/25/2017,Guy Armstrong,Consumer,Charlotte,North Carolina,Office Supplies,Paper,Xerox 1910,192.16,5,0.2,67.256
CA-2016-116736,1/17/2016,Chuck Clark,Home Office,Concord,New Hampshire,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0,64.518
CA-2016-116736,1/17/2016,Chuck Clark,Home Office,Concord,New Hampshire,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1,0,13.1956
CA-2016-116736,1/17/2016,Chuck Clark,Home Office,Concord,New Hampshire,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.9546
US-2014-158638,9/17/2014,Anthony Garverick,Home Office,Philadelphia,Pennsylvania,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5.892,4,0.7,-4.1244
CA-2017-111689,11/30/2017,Harold Pawlan,Home Office,New York City,New York,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.472,3,0.2,23.1093
CA-2017-111689,11/30/2017,Harold Pawlan,Home Office,New York City,New York,Furniture,Chairs,SAFCO Arco Folding Chair,1242.9,5,0.1,262.39
CA-2015-129098,10/09/2015,Dave Kipp,Consumer,Springfield,Virginia,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",30.84,2,0,8.3268
US-2017-123463,12/23/2017,Gary Zandusky,Consumer,San Francisco,California,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4,0,5.9312
CA-2016-165148,10/22/2016,Peter McVee,Home Office,Detroit,Michigan,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.4,5,0,10.048
CA-2014-134061,4/29/2014,Lauren Leatherbury,Consumer,Rochester,New York,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364
CA-2015-143602,4/25/2015,Jill Stevenson,Corporate,Los Angeles,California,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,13.944,3,0.2,4.5318
CA-2017-115364,6/26/2017,Olvera Toch,Consumer,San Diego,California,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12,0,1.6752
CA-2017-150707,10/14/2017,Ed Ludwig,Home Office,Columbia,Maryland,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7,0,18.4534
CA-2014-104976,12/09/2014,Cyma Kinney,Corporate,San Francisco,California,Office Supplies,Paper,Xerox 1987,34.68,6,0,16.9932
CA-2017-132934,6/20/2017,Jeremy Ellison,Consumer,New Rochelle,New York,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5,0,14.995
CA-2017-132934,6/20/2017,Jeremy Ellison,Consumer,New Rochelle,New York,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.312,3,0.2,18.6006
CA-2017-133256,6/26/2017,Tracy Hopkins,Home Office,Detroit,Michigan,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1,0,2.043
CA-2017-133256,6/26/2017,Tracy Hopkins,Home Office,Detroit,Michigan,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4,0,5.4128
CA-2017-133256,6/26/2017,Tracy Hopkins,Home Office,Detroit,Michigan,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98
CA-2016-105494,11/10/2016,Pamela Coakley,Corporate,San Francisco,California,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7,0,42.0714
CA-2016-105494,11/10/2016,Pamela Coakley,Corporate,San Francisco,California,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028
CA-2016-140634,10/03/2016,Hunter Lopez,Consumer,Houston,Texas,Office Supplies,Envelopes,Staple envelope,15.648,2,0.2,5.0856
CA-2014-144407,09/09/2014,Maribeth Schnelling,Consumer,Detroit,Michigan,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8
CA-2017-160983,10/29/2017,George Bell,Corporate,Auburn,New York,Office Supplies,Paper,Things To Do Today Pad,46.96,8,0,22.5408
US-2016-114622,04/10/2016,Justin Ritter,Corporate,Springfield,Ohio,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.904,2,0.7,-6.5296
CA-2017-150959,11/11/2017,Tamara Dahlen,Consumer,Garland,Texas,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393
CA-2017-150959,11/11/2017,Tamara Dahlen,Consumer,Garland,Texas,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.336,4,0.8,-32.088
CA-2017-132353,9/15/2017,Dave Brooks,Consumer,Chicago,Illinois,Technology,Phones,Avaya 5420 Digital phone,323.976,3,0.2,20.2485
CA-2016-130477,04/08/2016,Logan Currie,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192
CA-2016-130477,04/08/2016,Logan Currie,Consumer,Los Angeles,California,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984
CA-2016-130477,04/08/2016,Logan Currie,Consumer,Los Angeles,California,Office Supplies,Paper,Xerox 1931,12.96,2,0,6.2208
CA-2017-143259,12/30/2017,Patrick O'Donnell,Consumer,New York City,New York,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.136,4,0.2,12.1176
CA-2017-143259,12/30/2017,Patrick O'Donnell,Consumer,New York City,New York,Technology,Phones,Gear Head AU3700S Headset,90.93,7,0,2.7279
CA-2017-143259,12/30/2017,Patrick O'Donnell,Consumer,New York City,New York,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.776,3,0.2,19.791
CA-2017-137596,09/02/2017,Bill Eplett,Home Office,Jackson,Michigan,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.946
CA-2017-137596,09/02/2017,Bill Eplett,Home Office,Jackson,Michigan,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.3754
CA-2017-137596,09/02/2017,Bill Eplett,Home Office,Jackson,Michigan,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474
CA-2015-133627,5/31/2015,Sample Company A,Home Office,Norwich,Connecticut,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0,9.102
CA-2017-102519,11/27/2017,Brian Moss,Corporate,Milwaukee,Wisconsin,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1,0,19.2454
CA-2017-102519,11/27/2017,Brian Moss,Corporate,Milwaukee,Wisconsin,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547
US-2014-141215,6/15/2014,Kelly Lampkin,Corporate,San Antonio,Texas,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562
US-2014-141215,6/15/2014,Kelly Lampkin,Corporate,San Antonio,Texas,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3,-56.996
